Sent_ID,Word_ID,Word,frequency,length,surprisal,role
4,7,completion,4.22,10,9.3798773677481,content
4,8,of,7.4,2,0.06587281643130433,function
4,9,his,6.51,3,3.460870172927816,function
4,10,own,5.74,3,10.952573406493658,function
4,11,selfpropelled,0.0,13,21.334866703277587,content
4,12,vehicle,4.76,7,3.495884464782277,content
4,13,named,4.95,5,7.753583279826451,content
4,14,the,7.73,3,2.5433994848495165,function
4,15,Quadricycle,1.21,11,10.423392184341099,content
4,16,which,6.3,5,3.569344102375912,function
4,17,he,6.69,2,2.8837209901513035,function
4,18,testdrove,0.0,9,18.593074546235638,content
4,19,on,6.91,2,1.9716350788715185,function
4,20,June,5.21,4,8.887334878080896,content
4,21,4,5.78,1,5.666833849374372,content
4,22,of,7.4,2,2.704959643104737,function
4,23,that,7.01,4,0.26679597685504025,function
4,24,year,5.96,4,0.02618401462856089,content
5,0,ford,4.5,4,14.844730664365569,content
5,1,was,6.82,3,17.48911113853039,function
5,2,born,5.09,4,5.070361211894867,content
5,3,on,6.91,2,2.9032879722879175,function
5,4,a,7.36,1,11.728183517077165,function
5,5,prosperous,3.6,10,30.35436080831136,content
5,6,farm,4.75,4,0.8835511517879057,content
5,7,in,7.27,2,1.730008741472419,function
5,8,Springwells,1.01,11,23.31467522538461,content
5,9,Township,3.98,8,10.696897032423646,content
5,10,now,6.18,3,9.581838658448106,function
5,11,in,7.27,2,3.8534879907213146,function
5,12,the,7.73,3,2.2253615996373726,function
5,13,city,5.61,4,11.43536447985694,content
5,14,of,7.4,2,0.2953126781685788,function
5,15,Dearborn,3.04,8,8.212791749481738,content
5,16,Michigan,4.54,8,0.9538314321063652,content
5,17,owned,4.76,5,15.132815363172842,content
5,18,by,6.66,2,0.10020434791075558,function
5,19,his,6.51,3,2.099872394643514,function
5,20,parents,5.21,7,3.797984717738964,content
5,21,William,4.88,7,5.161294974746767,content
5,22,Ford,4.5,4,3.805340759681668,content
5,23,18261905,0.0,8,20.019091505063685,content
5,24,and,7.41,3,0.4178634520832896,function
5,25,Mary,4.78,4,0.6331493566328685,content
5,26,Litogot,0.0,7,3.421786492082133,content
5,27,c18391876,0.0,9,30.83647347729771,content
5,28,immigrants,4.37,10,14.560173329727492,content
5,29,from,6.63,4,0.07711250610229825,function
5,30,County,5.19,6,3.41030727357415,content
5,31,Cork,3.71,4,3.034845837716989,content
5,32,Ireland,4.66,7,0.1507410924653456,content
6,0,in,7.27,2,8.283423303020971,function
6,1,the,7.73,3,3.99551676724865,function
6,2,years,5.96,5,18.083583617780363,content
6,3,between,5.77,7,7.847115700532887,function
6,4,the,7.73,3,6.3826765491300375,function
6,5,wars,4.59,4,19.2825087510077,content
6,6,Henry,4.74,5,12.138364891107377,content
6,7,Ford,4.5,4,2.001120472466042,content
6,8,supported,4.68,9,14.3803802587584,content
6,9,Adolf,3.37,5,8.65605758594855,content
6,10,Hitlers,2.2,7,2.865984197671436,content
6,11,Nazi,4.28,4,5.169693425034182,content
6,12,regime,4.3,6,13.267572084288918,content
7,0,there,6.31,5,13.507887505429647,function
7,1,is,7.07,2,1.8215631897112825,function
7,2,also,6.19,4,6.5633257497351245,content
7,3,some,6.2,4,12.529679080407337,function
7,4,evidence,5.14,8,12.050221847735367,content
7,5,that,7.01,4,4.762871710590743,function
7,6,Henry,4.74,5,15.66051179460701,content
7,7,Ford,4.5,4,6.3474207936337645,content
7,8,gave,5.25,4,9.403574298266872,content
7,9,Adolf,3.37,5,12.706234749956588,content
7,10,Hitler,4.16,6,0.4573712448332289,content
7,11,direct,4.91,6,12.014785037503398,content
7,12,financial,5.08,9,2.4965414357607374,content
7,13,backing,4.23,7,7.26835606146478,content
7,14,when,6.37,4,7.353463578802316,function
7,15,Hitler,4.16,6,1.3559235376597514,content
7,16,was,6.82,3,1.074121343590665,function
7,17,first,6.11,5,3.8337006988089453,content
7,18,starting,5.07,8,3.2163988985181438,content
7,19,out,6.38,3,1.0348859095534273,function
7,20,in,7.27,2,2.2230064692164575,function
7,21,politics,4.87,8,2.1666709453142925,content
8,0,this,6.82,4,13.477386038333826,function
8,1,can,6.46,3,8.14543749465012,function
8,2,in,7.27,2,8.119789377961647,function
8,3,part,5.78,4,12.498603879188238,content
8,4,be,6.79,2,2.4151955337117883,function
8,5,traced,3.8,6,34.21908277296775,content
8,6,to,7.43,2,1.7756427900350076,function
8,7,statements,4.51,10,17.784445250036832,content
8,8,from,6.63,4,4.565071712111013,function
8,9,Kurt,3.88,4,14.21961156466245,content
8,10,Ludecke,0.0,7,24.273224087859568,content
8,11,Germanys,1.79,8,10.02566310665745,content
8,12,representative,4.57,14,11.004215239007511,content
8,13,to,7.43,2,12.51175023302019,function
8,14,the,7.73,3,0.4759174427562494,function
8,15,US,6.04,2,6.195237473468886,content
8,16,in,7.27,2,3.2523432725484707,function
8,17,the,7.73,3,2.3101727801185565,function
8,18,1920s,2.23,5,6.226773228103622,content
8,19,and,7.41,3,4.944138328912428,function
8,20,Winifred,2.75,8,18.27654649671542,content
8,21,Wagner,3.71,6,10.3754250836304,content
8,22,daughterinlaw,0.0,13,8.301225506683588,content
8,23,of,7.4,2,0.29522075344169263,function
8,24,Richard,4.79,7,2.295495092763321,content
8,25,Wagner,3.71,6,0.718453944590462,content
8,26,who,6.34,3,2.1969380269292764,function
8,27,said,6.01,4,15.462557011741502,content
8,28,they,6.5,4,4.8058556784861866,function
8,29,requested,4.33,9,15.804686914617111,content
8,30,funds,4.74,5,9.516237080155044,content
8,31,from,6.63,4,0.9249484077464889,function
8,32,Ford,4.5,4,9.490474595003748,content
8,33,to,7.43,2,2.339733330131507,function
8,34,aid,4.75,3,4.905051143920234,content
8,35,the,7.73,3,2.1303404971050677,function
8,36,National,5.51,8,3.4764889493485724,content
8,37,Socialist,4.22,9,0.19395264983968788,content
8,38,movement,4.97,8,3.690665823774063,content
8,39,in,7.27,2,1.4967562393438296,function
8,40,Germany,4.9,7,0.35527298903719606,content
9,0,although,5.3,8,16.631597386161186,content
9,1,Ford,4.5,4,14.001857451099013,content
9,2,is,7.07,2,2.552459874862271,function
9,3,often,5.41,5,8.458276000361378,content
9,4,credited,3.88,8,7.40318513902796,content
9,5,with,6.85,4,0.46857283765982777,function
9,6,the,7.73,3,1.8919966205803356,function
9,7,idea,5.36,4,3.8310789952791926,content
9,8,contemporary,4.49,12,16.248090779253772,content
9,9,sources,4.84,7,5.522355008002846,content
9,10,indicate,4.35,8,3.2665929273324554,content
9,11,that,7.01,4,5.099333753224518,function
9,12,the,7.73,3,2.15757928133137,function
9,13,concept,4.77,7,1.5787119918727381,content
9,14,and,7.41,3,6.442182546328569,function
9,15,its,6.14,3,3.9454130615727876,function
9,16,development,5.31,11,5.194524430650573,content
9,17,came,5.5,4,6.333649110883274,content
9,18,from,6.63,4,0.2512958899612101,function
9,19,employees,4.81,9,12.657276448735471,content
9,20,Clarence,3.71,8,15.09404419630161,content
9,21,Avery,3.6,5,11.33919006166795,content
9,22,Peter,4.88,5,11.525587954360777,content
9,23,E,5.28,1,4.906342389662912,content
9,24,Martin,4.74,6,11.15194051088805,content
9,25,Charles,4.77,7,7.503703495012445,content
9,26,E,5.28,1,2.419610672324738,content
9,27,Sorensen,2.7,8,12.099686593523995,content
9,28,and,7.41,3,1.019816015762899,function
9,29,CH,3.95,2,19.41261463678349,content
10,0,henry,4.74,5,23.401937104896017,content
10,1,Ford,4.5,4,10.247335844920796,content
10,2,advocated,3.6,9,15.81379614770271,content
10,3,longtime,3.73,8,18.551672238286685,content
10,4,associate,4.39,9,11.92477069390301,content
10,5,Harry,4.72,5,6.741274822721666,content
10,6,Bennett,4.03,7,10.019801937916046,content
10,7,to,7.43,2,3.5524932422443736,function
10,8,take,5.92,4,12.302318015966703,content
10,9,the,7.73,3,15.019273792934424,function
10,10,spot,4.89,4,21.719146888148583,content
11,0,edsels,0.0,6,33.822351646113574,content
11,1,widow,4.08,5,21.465610752177234,content
11,2,Eleanor,3.81,7,20.10758001858562,content
11,3,who,6.34,3,9.723140980258197,function
11,4,had,6.33,3,14.217112312780111,function
11,5,inherited,3.91,9,11.258872099923208,content
11,6,Edsels,0.0,6,21.530820382008976,content
11,7,voting,4.62,6,19.401814814239913,content
11,8,stock,4.93,5,3.570787724747254,content
11,9,wanted,5.36,6,8.90911269719435,content
11,10,her,6.3,3,6.189885373374036,function
11,11,son,5.28,3,7.324437722850898,content
11,12,Henry,4.74,5,6.827857080541435,content
11,13,Ford,4.5,4,7.395814650542584,content
11,14,II,5.02,2,6.377383611067083,content
11,15,to,7.43,2,1.2102554147596771,function
11,16,take,5.92,4,10.118580001456449,content
11,17,over,6.08,4,0.9024568606319525,function
11,18,the,7.73,3,1.8779375548202535,function
11,19,position,5.21,8,10.92230170821939,content
12,0,in,7.27,2,8.283423303020971,function
12,1,1879,3.56,4,23.68146102329129,content
12,2,he,6.69,2,6.430310239974208,function
12,3,left,5.62,4,6.101974033628399,content
12,4,home,5.81,4,8.290941008655485,content
12,5,for,7.01,3,2.388843835998636,function
12,6,the,7.73,3,2.85211470650634,function
12,7,nearby,4.55,6,23.039246418135782,content
12,8,city,5.61,4,2.6806058678466584,content
12,9,of,7.4,2,0.2537843069365441,function
12,10,Detroit,4.35,7,8.974264540855408,content
12,11,to,7.43,2,3.0176550592504787,function
12,12,work,5.96,4,8.834145459683253,content
12,13,as,6.77,2,2.7089283147560472,function
12,14,an,6.53,2,8.412756320261613,function
12,15,apprentice,3.7,10,4.36525010862774,content
12,16,machinist,2.75,9,10.787462919010892,content
12,17,first,6.11,5,13.212403425051653,content
12,18,with,6.85,4,3.5532709477915754,function
12,19,James,5.11,5,6.80073954408399,content
12,20,F,5.08,1,0.9610954633308577,content
12,21,Flower,4.42,6,22.08450407991912,content
12,22,Bros,4.08,4,14.965023585546259,content
12,23,and,7.41,3,0.9093610181595145,function
12,24,later,5.49,5,1.437906269967014,content
12,25,with,6.85,4,0.2862023916892428,function
12,26,the,7.73,3,1.7698488665100904,function
12,27,Detroit,4.35,7,1.7759346445935216,content
12,28,Dry,4.74,3,1.7358509921222285,content
12,29,Dock,3.99,4,0.8637868195594263,content
12,30,Co,5.21,2,1.8798226566563607,content
13,0,alexander,4.4,9,32.24712952619214,content
13,1,Rae,3.48,3,18.121205166621905,content
13,2,Baldwin,3.79,7,14.585031917061517,content
13,3,III,4.63,3,9.575877051838598,content
13,4,born,5.09,4,9.482557889619232,content
13,5,April,5.19,5,4.1758550232209775,content
13,6,3,5.91,1,4.52920782596129,content
13,7,1958,4.21,4,15.760853352426405,content
13,8,in,7.27,2,2.258119135147212,function
13,9,Massapequa,1.95,10,7.951428896704322,content
13,10,Long,5.81,4,2.9775600559242283,content
13,11,Island,5.01,6,0.14466216211300892,content
13,12,New,6.25,3,0.2646242874291015,content
13,13,York,5.37,4,0.062043171255385374,content
13,14,USA,4.79,3,4.756840622990286,content
13,15,is,7.07,2,0.666725787534791,function
13,16,an,6.53,2,5.247717288701233,function
13,17,American,5.49,8,0.22525511538298656,content
13,18,actor,4.65,5,1.1138561292546827,content
13,19,who,6.34,3,6.058324836839418,function
13,20,is,7.07,2,1.4390778157846915,function
13,21,the,7.73,3,11.931585334460799,function
13,22,oldest,4.24,6,3.317757067284622,content
13,23,and,7.41,3,7.182335337748993,function
13,24,best,5.84,4,6.969595550354113,content
13,25,known,5.39,5,0.234914026518575,content
13,26,of,7.4,2,0.7060312615065926,function
13,27,the,7.73,3,0.49429602477540174,function
13,28,Baldwin,3.79,7,0.6947406725287746,content
13,29,brothers,4.69,8,0.26548390508823433,content
13,30,with,6.85,4,7.877614415906295,function
13,31,brothers,4.69,8,8.48737594858857,content
13,32,Daniel,4.62,6,2.28194853530281,content
13,33,Stephen,4.5,7,3.5382953864850455,content
13,34,and,7.41,3,0.341891083467055,function
13,35,William,4.88,7,1.3096070404407079,content
14,0,he,6.69,2,13.081319624425227,function
14,1,is,7.07,2,6.086111041843417,function
14,2,of,7.4,2,10.037793558970757,function
14,3,three,5.78,5,9.583008140473973,content
14,4,quarters,4.23,8,10.736307286825486,content
14,5,Irish,4.54,5,8.950535669933696,content
14,6,and,7.41,3,2.3073453853383716,function
14,7,one,6.47,3,1.369286912099262,content
14,8,quarter,4.72,7,0.1189339465203189,content
14,9,French,5.09,6,4.125339935044251,content
14,10,descent,3.93,7,8.679972644213192,content
15,0,baldwin,3.79,7,25.691145715822344,content
15,1,has,6.37,3,6.055508448948888,function
15,2,appeared,4.83,8,10.11886342886507,content
15,3,in,7.27,2,0.9621964962616814,function
15,4,movies,4.79,6,6.486835433867985,content
15,5,such,5.84,4,4.972364465537334,function
15,6,as,6.77,2,0.9055014695001767,function
15,7,The,7.73,3,6.018071953439676,function
15,8,Cooler,3.96,6,17.31234255445937,content
15,9,The,7.73,3,3.774227378314077,function
15,10,Hunt,4.49,4,9.644212294367126,content
15,11,for,7.01,3,0.7794635538587403,function
15,12,Red,5.32,3,0.03146681915125838,content
15,13,October,5.11,7,0.057203471970949146,content
15,14,Beetlejuice,2.43,11,12.096521662637276,content
15,15,Ghosts,3.88,6,11.48728741801363,content
15,16,of,7.4,2,9.620428813579307,function
15,17,Mississippi,4.19,11,0.8829862532733155,content
15,18,Talk,5.42,4,13.160860912518672,content
15,19,Radio,5.01,5,4.006691855936413,content
15,20,Final,5.28,5,15.633729280353446,content
15,21,Fantasy,4.52,7,4.532449849414873,content
15,22,The,7.73,3,3.0887733250352674,function
15,23,Spirits,4.16,7,20.64351785864913,content
15,24,Within,5.44,6,0.7602937656542936,content
15,25,voice,5.07,5,16.03056204895429,content
15,26,The,7.73,3,5.950162195989384,function
15,27,Cat,4.78,3,7.391368555052479,content
15,28,in,7.27,2,3.1077381959112107,function
15,29,the,7.73,3,0.033861027255124417,function
15,30,Hat,4.53,3,0.023662319010284958,content
15,31,Pearl,4.14,5,11.273678215322974,content
15,32,Harbor,4.15,6,0.6416225978755774,content
15,33,Thomas,4.84,6,12.565829833618698,content
15,34,and,7.41,3,1.5568609081500149,function
15,35,the,7.73,3,0.06929716836709154,function
15,36,Magic,4.76,5,0.17177602445671267,content
15,37,Railroad,4.32,8,3.101126892591321,content
15,38,Along,5.38,5,13.059333362338926,content
15,39,Came,5.5,4,1.630834956601296,content
15,40,Polly,3.4,5,3.812687956274479,content
15,41,The,7.73,3,2.3025671913494503,function
15,42,SpongeBob,3.23,9,9.608093271954846,content
15,43,SquarePants,2.64,11,0.654457192844408,content
15,44,Movie,5.16,5,0.08392026735405166,content
15,45,and,7.41,3,4.312633513382772,function
15,46,The,7.73,3,2.1633068195530543,function
15,47,Aviator,2.97,7,5.130365034374153,content
16,0,when,6.37,4,12.641642537841438,function
16,1,Baldwin,3.79,7,21.986927315194997,content
16,2,was,6.82,3,3.0471628105896142,function
16,3,young,5.43,5,5.975934828117081,content
16,4,he,6.69,2,2.038873416052842,function
16,5,had,6.33,3,2.5532590782408304,function
16,6,a,7.36,1,6.971375914755845,function
16,7,job,5.5,3,7.745542746933313,content
16,8,as,6.77,2,2.4241575496482493,function
16,9,a,7.36,1,9.32934336147978,function
16,10,busboy,2.03,6,19.255843507424196,content
16,11,at,6.7,2,4.0239995019886425,function
16,12,famous,4.84,6,12.55546065563288,content
16,13,New,6.25,3,3.6307143915097964,content
16,14,York,5.37,4,0.12464402850294044,content
16,15,City,5.61,4,2.548704977645983,content
16,16,disco,3.78,5,13.179387679089375,content
16,17,Studio,4.66,6,12.013760020904256,content
16,18,54,4.73,2,0.44567429360202454,content
17,0,he,6.69,2,13.081319624425227,function
17,1,was,6.82,3,15.995081340150689,function
17,2,married,5.03,7,8.395693577504213,content
17,3,to,7.43,2,1.7103191357057395,function
17,4,actress,4.45,7,13.2326189752625,content
17,5,Kim,4.59,3,7.774495682240764,content
17,6,Basinger,2.12,8,2.4990063072362765,content
17,7,from,6.63,4,7.205441550857714,function
17,8,1993,4.5,4,3.5491087956580447,content
17,9,to,7.43,2,0.48557336569327914,function
17,10,2002,4.57,4,3.4232565352882145,content
18,0,baldwin,3.79,7,25.691145715822344,content
18,1,a,7.36,1,13.858564258122534,function
18,2,liberal,4.66,7,28.928072807512777,content
18,3,Democrat,4.24,8,10.168766731757017,content
18,4,has,6.37,3,9.529646051494865,function
18,5,always,5.76,6,5.773137013803278,content
18,6,had,6.33,3,8.24667680190702,function
18,7,an,6.53,2,3.899947040060092,function
18,8,active,4.93,6,7.630348767385403,content
18,9,interest,5.17,8,0.9459341607613959,content
18,10,in,7.27,2,0.5755755845167805,function
18,11,politics,4.87,8,4.804393267010238,content
18,12,and,7.41,3,2.9354102038854695,function
18,13,is,7.07,2,5.456696159487046,function
18,14,frequently,4.56,10,7.498877575837909,content
18,15,rumored,3.39,7,13.514134517248262,content
18,16,to,7.43,2,2.7464927653575018,function
18,17,be,6.79,2,9.712405823191341,function
18,18,a,7.36,1,3.980438016351602,function
18,19,candidate,4.66,9,7.918715517740091,content
18,20,for,7.01,3,0.5280544993132624,function
18,21,public,5.57,6,2.7996183781916746,content
18,22,office,5.4,6,0.20223639844789296,content
19,0,in,7.27,2,8.283423303020971,function
19,1,particular,5.0,10,13.411264384504555,content
19,2,Baldwin,3.79,7,23.067820045706753,content
19,3,is,7.07,2,4.778784921309777,function
19,4,one,6.47,3,6.578984426130882,content
19,5,of,7.4,2,0.23832119631264945,function
19,6,the,7.73,3,1.6623801756562877,function
19,7,most,6.0,4,25.507057894095908,function
19,8,frequent,4.27,8,12.44647972133004,content
19,9,hosts,4.23,5,10.2042218581413,content
19,10,of,7.4,2,7.823168148296147,function
19,11,Saturday,4.87,8,6.099710741943045,content
19,12,Night,5.61,5,0.11162968210444023,content
19,13,Live,5.54,4,0.4268890586049071,content
19,14,leading,5.0,7,12.258144616057892,content
19,15,the,7.73,3,3.7279595736830595,function
19,16,show,5.68,4,13.451916095671647,content
19,17,eleven,4.12,6,13.830714862930488,content
19,18,times,5.56,5,0.3758123610817887,content
19,19,and,7.41,3,3.0737361939397285,function
19,20,also,6.19,4,7.846532335381161,content
19,21,making,5.54,6,10.86363361049586,content
19,22,cameo,3.48,5,8.254859736435073,content
19,23,appearances,4.09,11,0.24346209163513208,content
19,24,regularly,4.52,9,11.104029960222736,content
20,0,he,6.69,2,13.081319624425227,function
20,1,played,5.23,6,14.428718390540505,content
20,2,William,4.88,7,14.991438744857579,content
20,3,Barrett,3.64,7,16.919690340135702,content
20,4,Travis,4.01,6,13.537622617833224,content
20,5,in,7.27,2,5.925173804749622,function
20,6,a,7.36,1,12.011718242873213,function
20,7,movie,5.16,5,14.481998615777803,content
20,8,about,6.4,5,4.332333094143202,function
20,9,the,7.73,3,3.0840929891746867,function
20,10,Alamo,3.08,5,8.928076278200413,content
20,11,called,5.59,6,13.87553825783209,content
20,12,Thirteen,3.89,8,8.813213967194693,content
20,13,Days,5.61,4,0.07305744004121871,content
20,14,of,7.4,2,10.55142043370314,function
20,15,Glory,4.36,5,1.1142681518198851,content
21,0,in,7.27,2,8.283423303020971,function
21,1,1998,4.54,4,17.513362756093855,content
21,2,he,6.69,2,7.772322509464463,function
21,3,began,5.07,5,6.151509766599786,content
21,4,narrating,2.92,9,16.274573624487125,content
21,5,the,7.73,3,3.1635214566491663,function
21,6,American,5.49,8,6.339669191594076,content
21,7,version,5.07,7,4.59722283679391,content
21,8,of,7.4,2,0.07135580607237721,function
21,9,the,7.73,3,1.7044933953904127,function
21,10,childrens,3.04,9,5.967745960187574,content
21,11,series,5.35,6,8.59427850480248,content
21,12,Thomas,4.84,6,2.1034756031617405,content
21,13,the,7.73,3,6.301489731033136,function
21,14,Tank,4.57,4,0.34535204083518684,content
21,15,Engine,4.84,6,0.18234039200234672,content
21,16,and,7.41,3,3.447612718303405,function
21,17,Friends,5.43,7,11.686888418813195,content
22,0,he,6.69,2,13.081319624425227,function
22,1,is,7.07,2,6.086111041843417,function
22,2,infamous,3.75,8,17.495936785977833,content
22,3,for,7.01,3,1.0814109142388104,function
22,4,his,6.51,3,2.108987303156592,function
22,5,1994,4.51,4,17.043959156239037,content
22,6,appearance,4.69,10,9.10994027825987,content
22,7,on,6.91,2,2.209838273587845,function
22,8,Saturday,4.87,8,3.1417288470277365,content
22,9,Night,5.61,5,0.03478855387628782,content
22,10,Live,5.54,4,0.20230052647883343,content
22,11,as,6.77,2,2.7296214392905114,function
22,12,he,6.69,2,10.259871316376884,function
22,13,potrays,0.0,7,22.227674821248183,content
22,14,Mr,5.69,2,7.9294087110401374,content
22,15,Armstrong,3.9,9,15.37521665439673,content
22,16,a,7.36,1,7.122529402807357,function
22,17,scoutmaster,2.12,11,36.33201639003104,content
22,18,who,6.34,3,3.156149248337281,function
22,19,is,7.07,2,1.7984982524387696,function
22,20,a,7.36,1,13.448199894551804,function
22,21,pedophile,3.3,9,20.13965254719707,content
22,22,he,6.69,2,6.172815063379996,function
22,23,rips,3.28,4,19.685322710742422,content
22,24,his,6.51,3,12.198657880916258,function
22,25,shirt,4.63,5,3.9592872459831923,content
22,26,and,7.41,3,2.7284753469051615,function
22,27,puts,4.53,4,8.166882355351504,content
22,28,his,6.51,3,10.463750557599313,function
22,29,mouth,4.83,5,10.035670605128507,content
22,30,around,5.77,6,4.578888798281331,content
22,31,Adam,4.57,4,10.275862951184711,content
22,32,Sandlers,1.03,8,3.0843914650652593,content
22,33,neck,4.63,4,1.4185865988823403,content
23,0,rosemary,3.57,8,24.865398878894013,content
23,1,Clooney,3.1,7,22.74565629670041,content
23,2,May,5.98,3,11.920285386368509,content
23,3,23,5.08,2,7.379632458957601,content
23,4,1928,3.96,4,16.132562895389214,content
23,5,June,5.21,4,6.423623554508661,content
23,6,29,5.08,2,2.9689674587218207,content
23,7,2002,4.57,4,8.620545931016709,content
23,8,was,6.82,3,3.3860756059981836,function
23,9,an,6.53,2,0.9121311427169617,function
23,10,American,5.49,8,0.4728116510599807,content
23,11,popular,5.07,7,13.387381325761888,content
23,12,singer,4.52,6,3.9189794786199936,content
23,13,and,7.41,3,1.6692372959288386,function
23,14,actress,4.45,7,0.3816042960573053,content
24,0,in,7.27,2,8.283423303020971,function
24,1,1954,4.18,4,20.40952101560761,content
24,2,she,6.26,3,10.401721918877927,function
24,3,along,5.38,5,12.344715179057403,content
24,4,with,6.85,4,0.3834278388533193,function
24,5,Bing,3.63,4,15.372004706409214,content
24,6,Crosby,3.54,6,1.4911769871165867,content
24,7,Danny,4.25,5,13.187972257600686,content
24,8,Kaye,3.08,4,0.9119899812381937,content
24,9,and,7.41,3,0.9607222609784853,function
24,10,nVeraEllen,0.0,10,33.55219940632911,content
24,11,starred,3.71,7,4.692843535340617,content
24,12,in,7.27,2,0.5987385948959479,function
24,13,the,7.73,3,1.1829589303540102,function
